id,eval_id,experiment,subject,relation,object,out,OK,DIR,BOOL,LIT,LEX,SEM,ENT,DESC,COR,ref,rel_desc,semsim,contr,agree,perpl
1417,68,webnlg/seed_1,Yenikapı Transfer Center Yenikapı 1,station structure,Underground,The Yenikapı Transfer Center Yenikapanı 1 has a station structure that is also Underground.,,,,x,x,,,x,,Yenikapı Transfer Center Yenikapı 1 is an Underground station.,"Type of station structure (underground, at-grade, or elevated).",4.862657547,0.9175550193,74.50591326,6.41940403
1417,68,rel2text_mask_mask/seed_1,Yenikapı Transfer Center Yenikapı 1,station structure,Underground,Yenikapı Transfer Center Yenikapac 1 is an Underground station.,,,,,x,,,,,Yenikapı Transfer Center Yenikapı 1 is an Underground station.,"Type of station structure (underground, at-grade, or elevated).",5,1.110165846,97.94334769,6.96672678
1417,68,kelm,Yenikapı Transfer Center Yenikapı 1,station structure,Underground,The Yenikapă Transfer Center Yenikapa 1 station is located underground.,,,,,x,,,,,Yenikapı Transfer Center Yenikapı 1 is an Underground station.,"Type of station structure (underground, at-grade, or elevated).",4.887542725,0.5567770451,98.54104519,6.479743481
1417,68,rel2text_fewshot100/seed_1,Yenikapı Transfer Center Yenikapı 1,station structure,Underground,Yenikapı Transfer Center Yenikapakı 1 has a station structure of Underground.,,,,x,x,,,,,Yenikapı Transfer Center Yenikapı 1 is an Underground station.,"Type of station structure (underground, at-grade, or elevated).",4.882600784,0.7110699546,96.62401676,6.781675816
1417,68,rel2text_desc_concat/seed_1,Yenikapı Transfer Center Yenikapı 1,station structure,Underground,Yenikapı Transfer Center Yenikapac 1 is an Underground station.,,,,,x,,,,,Yenikapı Transfer Center Yenikapı 1 is an Underground station.,"Type of station structure (underground, at-grade, or elevated).",5,1.110167429,97.94334769,6.96672678
1417,68,rel2text/seed_1,Yenikapı Transfer Center Yenikapı 1,station structure,Underground,Yenikapı Transfer Center Yenikapac 1 is a station in Underground.,,,,,x,,,,,Yenikapı Transfer Center Yenikapı 1 is an Underground station.,"Type of station structure (underground, at-grade, or elevated).",5,2.204647847,96.59997821,6.867747784
1567,69,rel2text/seed_1,Carlos Alberto dos Santos Cruz,honours,Order of Aeronautical Merit,Carlos Alberto dos Santos Cruz was awarded the Order of Aeronautical Merit.,,,,,,,,,,Carlos Alberto dos Santos Cruz received honours in the Order of Aeronautical Merit.,"Honours bestowed upon a Person, Organization, RaceHorse, etc",5,0.6800202187,98.58694077,4.744617462
1567,69,rel2text_fewshot100/seed_1,Carlos Alberto dos Santos Cruz,honours,Order of Aeronautical Merit,Carlos Alberto dos Santos Cruz was awarded the Order of Aeronautical Merit.,,,,,,,,,,Carlos Alberto dos Santos Cruz received honours in the Order of Aeronautical Merit.,"Honours bestowed upon a Person, Organization, RaceHorse, etc",5,0.6800192408,98.58694077,4.744617939
1567,69,webnlg/seed_1,Carlos Alberto dos Santos Cruz,honours,Order of Aeronautical Merit,Carlos Alberto dos Santos Cruz was awarded the Order of Aeronautical Merit.,,,,,,,,,,Carlos Alberto dos Santos Cruz received honours in the Order of Aeronautical Merit.,"Honours bestowed upon a Person, Organization, RaceHorse, etc",5,0.6800182629,98.58694077,4.744617939
1567,69,kelm,Carlos Alberto dos Santos Cruz,honours,Order of Aeronautical Merit,Carlos Alberto dos Santos Cruz was awarded the Order of Aeronautical Merit.,,,,,,,,,,Carlos Alberto dos Santos Cruz received honours in the Order of Aeronautical Merit.,"Honours bestowed upon a Person, Organization, RaceHorse, etc",5,0.6800202187,98.58694077,4.744617462
1567,69,rel2text_mask_mask/seed_1,Carlos Alberto dos Santos Cruz,honours,Order of Aeronautical Merit,Carlos Alberto dos Santos Cruz received the Order of Aeronautical Merit.,,,,,,,,,,Carlos Alberto dos Santos Cruz received honours in the Order of Aeronautical Merit.,"Honours bestowed upon a Person, Organization, RaceHorse, etc",4.889449596,0.8487263694,98.61674905,5.15818882
1567,69,rel2text_desc_concat/seed_1,Carlos Alberto dos Santos Cruz,honours,Order of Aeronautical Merit,Carlos Alberto dos Santos Cruz was awarded the Order of Aeronautical Merit.,,,,,,,,,,Carlos Alberto dos Santos Cruz received honours in the Order of Aeronautical Merit.,"Honours bestowed upon a Person, Organization, RaceHorse, etc",5,0.6800192408,98.58694077,4.744617939
422,70,rel2text_mask_mask/seed_1,Child Language Teaching and Therapy,final publication year,-1985,Child Language Teaching and Therapy was first performed in 1985.,,,,,,x,,x,,Child Language Teaching and Therapy ceased publication in -1985.,Year of the final publication.,2.143385649,99.06989932,0.3355497029,5.61544466
422,70,rel2text_fewshot100/seed_1,Child Language Teaching and Therapy,final publication year,-1985,Child Language Teaching and Therapy was published in the final publication year of 1985.,,,,,,x,,,,Child Language Teaching and Therapy ceased publication in -1985.,Year of the final publication.,4.433439255,42.93932021,52.8554976,5.362776279
422,70,rel2text/seed_1,Child Language Teaching and Therapy,final publication year,-1985,Child Language Teaching and Therapy was published in 1985.,,,,,,x,,,,Child Language Teaching and Therapy ceased publication in -1985.,Year of the final publication.,2.652491331,95.26332021,4.017549381,5.598538399
422,70,webnlg/seed_1,Child Language Teaching and Therapy,final publication year,-1985,Child Language Teaching and Therapy was published in 1985.,,,,,,x,,,,Child Language Teaching and Therapy ceased publication in -1985.,Year of the final publication.,2.652491093,95.26334405,4.017535225,5.598544121
422,70,rel2text_desc_concat/seed_1,Child Language Teaching and Therapy,final publication year,-1985,Child Language Teaching and Therapy was published in -1985.,,,,,,x,,,,Child Language Teaching and Therapy ceased publication in -1985.,Year of the final publication.,2.850935459,96.78183198,2.674997784,6.415885925
422,70,kelm,Child Language Teaching and Therapy,final publication year,-1985,Child Language Teaching and Therapy was published in 1985.,,,,,,x,,,,Child Language Teaching and Therapy ceased publication in -1985.,Year of the final publication.,2.652491331,95.26332021,4.017549381,5.598538399
1243,71,webnlg/seed_1,Kari kapitan,ingredient name,Chicken,Chicken is an ingredient in Kari kapitan.,,,,,,,,,,Kari kapitan contains Chicken.,Main ingredient used to prepare a specific Food or Beverage.,5,0.1794304699,99.25932288,6.031346321
1243,71,rel2text_mask_mask/seed_1,Kari kapitan,ingredient name,Chicken,Kari kapitan is a type of Chicken.,,,,,,x,,,,Kari kapitan contains Chicken.,Main ingredient used to prepare a specific Food or Beverage.,4.667543411,0.1879160758,97.25617766,5.661334515
1243,71,rel2text_desc_concat/seed_1,Kari kapitan,ingredient name,Chicken,Kari kapitan is made with Chicken.,,,,,,,,,,Kari kapitan contains Chicken.,Main ingredient used to prepare a specific Food or Beverage.,5,0.1849144232,99.16288853,6.566233635
1243,71,kelm,Kari kapitan,ingredient name,Chicken,Chicken is an ingredient in Kari kapitan.,,,,,,,,,,Kari kapitan contains Chicken.,Main ingredient used to prepare a specific Food or Beverage.,5,0.1794304699,99.25932288,6.031344414
1243,71,rel2text_fewshot100/seed_1,Kari kapitan,ingredient name,Chicken,Kari kapitan has an ingredient name of Chicken.,,,,x,,x,,,,Kari kapitan contains Chicken.,Main ingredient used to prepare a specific Food or Beverage.,4.685454369,0.9224508889,95.57334185,6.604825497
1243,71,rel2text/seed_1,Kari kapitan,ingredient name,Chicken,Kari kapitan is a type of Chicken.,,,,,,,,,,Kari kapitan contains Chicken.,Main ingredient used to prepare a specific Food or Beverage.,4.667543888,0.1879160525,97.25616574,5.661333561
1030,72,rel2text/seed_1,Catalans,population place,Italy,Catalans live in Italy.,,,,,,,,,,Catalans live in Italy.,a place were members of an ethnic group are living,5,0.1448011841,99.38728809,6.691331863
1030,72,webnlg/seed_1,Catalans,population place,Italy,Catalans are from Italy.,,,,,,,,,,Catalans live in Italy.,a place were members of an ethnic group are living,4.509973526,0.1478129649,99.22979474,6.731691837
1030,72,kelm,Catalans,population place,Italy,Catalans is a population place in Italy.,,,,x,,x,,,,Catalans live in Italy.,a place were members of an ethnic group are living,4.2368927,0.1273213304,98.60775471,6.31649971
1030,72,rel2text_desc_concat/seed_1,Catalans,population place,Italy,Catalans live in Italy.,,,,,,,,,,Catalans live in Italy.,a place were members of an ethnic group are living,5,0.1448010444,99.38728809,6.69133234
1030,72,rel2text_mask_mask/seed_1,Catalans,population place,Italy,Catalans are from Italy.,,,,,,,,,,Catalans live in Italy.,a place were members of an ethnic group are living,4.509973526,0.1478129649,99.22979474,6.731691837
1030,72,rel2text_fewshot100/seed_1,Catalans,population place,Italy,"Catalans have a population place of 2,000 in Italy.",,,,x,,x,,,,Catalans live in Italy.,a place were members of an ethnic group are living,3.303425312,0.1774157514,0.08667911752,5.024577618
694,73,rel2text_desc_concat/seed_1,San Mamés Stadium,demolition date,2013-06-06,San Mamés Stadium was demolished on 2013-06-06.,,,,,,,,,,San Mamés Stadium's demolition date was 2013-06-06.,The date the building was demolished.,4.916833878,0.1670624129,99.38316345,4.690092087
694,73,webnlg/seed_1,San Mamés Stadium,demolition date,2013-06-06,San Mamés Stadium was demolished on June 6th 2013.,,,,,,,,,,San Mamés Stadium's demolition date was 2013-06-06.,The date the building was demolished.,4.763427734,0.06508443039,98.98415208,4.612814426
694,73,rel2text_mask_mask/seed_1,San Mamés Stadium,demolition date,2013-06-06,San Mamés Stadium was demolished on 2013-06-06.,,,,,,,,,,San Mamés Stadium's demolition date was 2013-06-06.,The date the building was demolished.,4.916833878,0.1670624129,99.38316345,4.690092087
694,73,rel2text_fewshot100/seed_1,San Mamés Stadium,demolition date,2013-06-06,San Mamés Stadium was demolished on 2013-06-06.,,,,,,,,,,San Mamés Stadium's demolition date was 2013-06-06.,The date the building was demolished.,4.916833878,0.1670624129,99.38316345,4.690092087
694,73,rel2text/seed_1,San Mamés Stadium,demolition date,2013-06-06,San Mamés Stadium was demolished on 2013-06-06.,,,,,,,,,,San Mamés Stadium's demolition date was 2013-06-06.,The date the building was demolished.,4.916833401,0.1670624944,99.38316345,4.690090179
694,73,kelm,San Mamés Stadium,demolition date,2013-06-06,San Mamés Stadium was demolished in 2013-06-06.,,,,,x,,,,,San Mamés Stadium's demolition date was 2013-06-06.,The date the building was demolished.,4.882277966,0.1820638427,99.35501814,5.439162254
563,74,kelm,TREAT-NMD,funded by,European Commission,TREAT-NMD was funded by the European Commission.,,,,,,,,,,TREAT-NMD is funded by the European Commission.,A organisation financing the research project.,5,0.4012533464,99.1112411,5.066022873
563,74,rel2text_desc_concat/seed_1,TREAT-NMD,funded by,European Commission,TREAT-NMD was funded by the European Commission.,,,,,,,,,,TREAT-NMD is funded by the European Commission.,A organisation financing the research project.,5,0.4009060096,99.11676645,5.06602478
563,74,rel2text/seed_1,TREAT-NMD,funded by,European Commission,TREAT-NMD is funded by the European Commission.,,,,,,,,,,TREAT-NMD is funded by the European Commission.,A organisation financing the research project.,5,0.4593287129,99.06798005,5.037991047
563,74,webnlg/seed_1,TREAT-NMD,funded by,European Commission,The European Commission is the funding source of TREAT-NMD.,,,,,,,,,,TREAT-NMD is funded by the European Commission.,A organisation financing the research project.,4.963637352,0.4034277052,99.02911782,5.45324564
563,74,rel2text_mask_mask/seed_1,TREAT-NMD,funded by,European Commission,TREAT-NMD is regulated by the European Commission.,,,,,,x,,,,TREAT-NMD is funded by the European Commission.,A organisation financing the research project.,2.917422295,16.21617377,31.62890077,4.94184494
563,74,rel2text_fewshot100/seed_1,TREAT-NMD,funded by,European Commission,TREAT-NMD is funded by the European Commission.,,,,,,,,,,TREAT-NMD is funded by the European Commission.,A organisation financing the research project.,5,0.4593287129,99.06798005,5.03799963
831,75,rel2text_desc_concat/seed_1,2017 German Open,champion in double male,Mate Pavić,Mate Pavić was the winner of the 2017 German Open.,,,,,,x,,,,In the 2017 German Open the champion in double male was Mate Pavić.,winner of a competition in the male double session (as in tennis),3.908972979,0.8694329299,98.50002527,5.132479668
831,75,webnlg/seed_1,2017 German Open,champion in double male,Mate Pavić,"The German Open has a champion in the double male category, Mate Pavić.",,,,x,x,,,,,In the 2017 German Open the champion in double male was Mate Pavić.,winner of a competition in the male double session (as in tennis),4.562626839,0.2143669873,99.06280041,5.558664322
831,75,rel2text_mask_mask/seed_1,2017 German Open,champion in double male,Mate Pavić,The 2017 German Open was won by Mate Pavić.,,,,,,x,,,,In the 2017 German Open the champion in double male was Mate Pavić.,winner of a competition in the male double session (as in tennis),3.955127954,0.5759882275,98.84389043,5.294939518
831,75,rel2text/seed_1,2017 German Open,champion in double male,Mate Pavić,Mate Pavić was the champion in the 2017 German Open.,,,,,,x,,,,In the 2017 German Open the champion in double male was Mate Pavić.,winner of a competition in the male double session (as in tennis),3.94797039,0.9794536978,98.51212502,5.570873737
831,75,rel2text_fewshot100/seed_1,2017 German Open,champion in double male,Mate Pavić,Pavić was the 2017 German Open champion in double male. Mate Pavić,,,,,x,,,,,In the 2017 German Open the champion in double male was Mate Pavić.,winner of a competition in the male double session (as in tennis),5,1.328371745,98.05164933,5.7083354
831,75,kelm,2017 German Open,champion in double male,Mate Pavić,Mate Pavić was the champion in the double male event at the 2017 German Open.,,,,,,,,,,In the 2017 German Open the champion in double male was Mate Pavić.,winner of a competition in the male double session (as in tennis),5,0.1323579345,99.32784438,5.41021204
160,76,rel2text_fewshot100/seed_1,The Age of Entitlement,by artist,The Basics,The Age of Entitlement is by artist Michael F. The Basics.,,,,,,x,x,,,The Age of Entitlement is by The Basics.,The artist that performed this album or recording.,4.061135292,6.894104183,0.5069261882,5.209665775
160,76,kelm,The Age of Entitlement,by artist,The Basics,The Age of Entitlement was written by The Basics.,,,,,,x,,,,The Age of Entitlement is by The Basics.,The artist that performed this album or recording.,4.346424103,0.09160940535,98.0196178,4.573861599
160,76,rel2text_desc_concat/seed_1,The Age of Entitlement,by artist,The Basics,The Age of Entitlement was recorded by The Basics.,,,,,,,,,,The Age of Entitlement is by The Basics.,The artist that performed this album or recording.,4.524885178,0.1110125217,98.01260829,5.120424271
160,76,webnlg/seed_1,The Age of Entitlement,by artist,The Basics,The Basics is the book The Age of Entitlement.,,,,,x,x,,,,The Age of Entitlement is by The Basics.,The artist that performed this album or recording.,4.345234871,0.2660609083,97.18438387,4.783797741
160,76,rel2text/seed_1,The Age of Entitlement,by artist,The Basics,The Age of Entitlement was inspired by The Basics.,,,,,,x,,,,The Age of Entitlement is by The Basics.,The artist that performed this album or recording.,4.694393635,0.1395956031,81.12590313,4.67603159
160,76,rel2text_mask_mask/seed_1,The Age of Entitlement,by artist,The Basics,The Age of Entitlement is a novel that is based on The Basics.,,x,,,,x,,,,The Age of Entitlement is by The Basics.,The artist that performed this album or recording.,3.468527794,2.412165143,2.099602483,4.223427296
598,77,webnlg/seed_1,General Motors Epsilon platform,vehicle,Cadillac XTS,General Motors Epsilon is a vehicle similar to the Cadillac XTS.,,,,,,x,,x,,Cadillac XTS is one of the cars under the General Motors Epsilon platform.,vehicle that uses a specific automobile platform,4.081496716,0.9335781448,95.13842463,4.380002022
598,77,rel2text_mask_mask/seed_1,General Motors Epsilon platform,vehicle,Cadillac XTS,General Motors Epsilon platform is a derivative of Cadillac XTS.,,x,,,,x,,,,Cadillac XTS is one of the cars under the General Motors Epsilon platform.,vehicle that uses a specific automobile platform,4.107022762,8.386686444,86.2752378,5.301987171
598,77,rel2text_desc_concat/seed_1,General Motors Epsilon platform,vehicle,Cadillac XTS,General Motors Epsilon platform is used in the Cadillac XTS.,,,,,,,,,,Cadillac XTS is one of the cars under the General Motors Epsilon platform.,vehicle that uses a specific automobile platform,4.62697506,1.104612462,98.17237854,5.248910904
598,77,rel2text/seed_1,General Motors Epsilon platform,vehicle,Cadillac XTS,General Motors Epsilon platform is a vehicle that is part of the Cadillac XTS.,,,,,,x,,,,Cadillac XTS is one of the cars under the General Motors Epsilon platform.,vehicle that uses a specific automobile platform,4.801410198,2.563505061,96.32889032,4.431554317
598,77,rel2text_fewshot100/seed_1,General Motors Epsilon platform,vehicle,Cadillac XTS,General Motors Epsilon platform is used in the Cadillac XTS.,,,,,,,,,,Cadillac XTS is one of the cars under the General Motors Epsilon platform.,vehicle that uses a specific automobile platform,4.62697506,1.104612462,98.17237854,5.248910904
598,77,kelm,General Motors Epsilon platform,vehicle,Cadillac XTS,The General Motors Epsilon platform uses the Cadillac XTS.,,x,,,,x,,,,Cadillac XTS is one of the cars under the General Motors Epsilon platform.,vehicle that uses a specific automobile platform,4.420600891,0.6746041588,98.64808321,5.345396042
1560,78,rel2text_desc_concat/seed_1,Kentucky Channel,former broadcast network,KET ED,KET ED is a former broadcast network of Kentucky Channel.,,,,,,,,x,,The former broadcast network of Kentucky channel was KET ED.,A former parent broadcast network to which the broadcaster once belonged.,5,0.6926895585,98.76815081,6.565184116
1560,78,webnlg/seed_1,Kentucky Channel,former broadcast network,KET ED,KET ED was the former broadcast network of Kentucky Channel.,,,,,,,,,,The former broadcast network of Kentucky channel was KET ED.,A former parent broadcast network to which the broadcaster once belonged.,5,0.7169041317,98.7611115,6.755671978
1560,78,kelm,Kentucky Channel,former broadcast network,KET ED,Kentucky Channel was broadcast on KET ED.,,,,,,,,,,The former broadcast network of Kentucky channel was KET ED.,A former parent broadcast network to which the broadcaster once belonged.,4.107021332,0.8653788827,97.82172441,7.660357952
1560,78,rel2text_fewshot100/seed_1,Kentucky Channel,former broadcast network,KET ED,KET ED was broadcast on Kentucky Channel ED.,,x,,,,x,,,,The former broadcast network of Kentucky channel was KET ED.,A former parent broadcast network to which the broadcaster once belonged.,3.926450968,8.490221947,82.66264796,7.436093807
1560,78,rel2text/seed_1,Kentucky Channel,former broadcast network,KET ED,The Kentucky Channel was broadcast on KET ED.,,,,,,,,,,The former broadcast network of Kentucky channel was KET ED.,A former parent broadcast network to which the broadcaster once belonged.,4.106139183,0.8573664352,97.84198999,6.868237972
1560,78,rel2text_mask_mask/seed_1,Kentucky Channel,former broadcast network,KET ED,The Kentucky Channel is owned by KET ED.,,,,,,x,,,,The former broadcast network of Kentucky channel was KET ED.,A former parent broadcast network to which the broadcaster once belonged.,3.016358614,64.3885076,12.36565709,6.306959629
818,79,rel2text_mask_mask/seed_1,1905 Open Championship,champion,James Braid,James Braid was the winner of 1905 Open Championship.,,,,,,,,,,James Braid won the 1905 Open Championship.,winner of a competition,5,0.2789554652,99.28964972,5.98071146
818,79,rel2text_fewshot100/seed_1,1905 Open Championship,champion,James Braid,James Braid won the 1905 Open Championship.,,,,,,,,,,James Braid won the 1905 Open Championship.,winner of a competition,5,0.2884705784,99.26496148,6.115831375
818,79,kelm,1905 Open Championship,champion,James Braid,James Braid was the champion of the 1905 Open Championship.,,,,x,,,,,,James Braid won the 1905 Open Championship.,winner of a competition,5,0.3974021878,98.95765781,5.313827515
818,79,rel2text_desc_concat/seed_1,1905 Open Championship,champion,James Braid,James Braid was the 1905 Open Championship champion.,,,,x,,,,,,James Braid won the 1905 Open Championship.,winner of a competition,5,0.3284731181,99.2141366,6.114556789
818,79,rel2text/seed_1,1905 Open Championship,champion,James Braid,James Braid was the 1905 Open Championship champion.,,,,x,,,,,,James Braid won the 1905 Open Championship.,winner of a competition,5,0.3284726292,99.2141366,6.114563465
818,79,webnlg/seed_1,1905 Open Championship,champion,James Braid,James Braid was the champion of 1905 Open Championship.,,,,x,,,,,,James Braid won the 1905 Open Championship.,winner of a competition,5,0.436278712,98.97546172,6.207181931
1080,80,rel2text/seed_1,RPG-43,used in war,The Troubles,RPG-43 was used in the The Troubles.,,,,,x,,,,,RPG-43 were used in The Troubles.,wars that were typical for the usage of a weapon,5,0.7977237925,98.17811251,5.4486866
1080,80,rel2text_mask_mask/seed_1,RPG-43,used in war,The Troubles,RPG-43 was inspired by The Troubles.,,,,,,x,,,,RPG-43 were used in The Troubles.,wars that were typical for the usage of a weapon,4.061151028,1.941339113,14.69836682,5.627187252
1080,80,rel2text_desc_concat/seed_1,RPG-43,used in war,The Troubles,RPG-43 was used in the The Troubles.,,,,,x,,,,,RPG-43 were used in The Troubles.,wars that were typical for the usage of a weapon,5,0.797724165,98.17811251,5.44868803
1080,80,rel2text_fewshot100/seed_1,RPG-43,used in war,The Troubles,The RPG-43 was used in war during The Troubles.,,,,x,,,,,,RPG-43 were used in The Troubles.,wars that were typical for the usage of a weapon,4.416330814,0.408690609,73.37073088,5.438560486
1080,80,kelm,RPG-43,used in war,The Troubles,The RPG-43 was used in the Troubles.,,,,,,,,,,RPG-43 were used in The Troubles.,wars that were typical for the usage of a weapon,5,0.3552373033,98.76741767,5.327002048
1080,80,webnlg/seed_1,RPG-43,used in war,The Troubles,RPG-43 was used in war during the Troubles.,,,,x,,,,,,RPG-43 were used in The Troubles.,wars that were typical for the usage of a weapon,4.341272831,0.460329745,74.88561273,5.154417515
692,81,rel2text/seed_1,Hotel Manger,demolition date,1983-05-15,Hotel Manger was demolished on 1983-05-15.,,,,,,,,,,Hotel Manger was demolished in 1983-05-15.,The date the building was demolished.,5,0.2711117035,99.19962287,5.064570904
692,81,rel2text_mask_mask/seed_1,Hotel Manger,demolition date,1983-05-15,Hotel Manger was opened on 1983-05-15.,,,,,,x,,,,Hotel Manger was demolished in 1983-05-15.,The date the building was demolished.,2.27910471,98.87619615,0.4872350488,4.812603474
692,81,rel2text_fewshot100/seed_1,Hotel Manger,demolition date,1983-05-15,The Hotel Manger was demolished on 1983-05-15.,,,,,,,,,,Hotel Manger was demolished in 1983-05-15.,The date the building was demolished.,5,0.3001563018,99.19267893,4.909724236
692,81,kelm,Hotel Manger,demolition date,1983-05-15,Hotel Manger was demolished in 1983-05-15.,,,,,,,,,,Hotel Manger was demolished in 1983-05-15.,The date the building was demolished.,5,0.1549076871,99.39525723,5.620377064
692,81,rel2text_desc_concat/seed_1,Hotel Manger,demolition date,1983-05-15,Hotel Manger was demolished on 1983-05-15.,,,,,,,,,,Hotel Manger was demolished in 1983-05-15.,The date the building was demolished.,5,0.2711113309,99.19962287,5.064570904
692,81,webnlg/seed_1,Hotel Manger,demolition date,1983-05-15,The Hotel Manger was demolished on 15th May 1983.,,,,,,,,,,Hotel Manger was demolished in 1983-05-15.,The date the building was demolished.,4.950389385,0.1369031612,99.11077619,4.991816044
172,82,rel2text_mask_mask/seed_1,Count Arthur Strong,content location,London,Count Arthur Strong was born in London.,,,,,,x,x,,,Count Arthur Strong was filmed in London.,The location depicted or described in the content.,2.487739325,61.93802357,1.699578203,6.150952339
172,82,kelm,Count Arthur Strong,content location,London,The content of Count Arthur Strong is in London.,,,,x,,,,,,Count Arthur Strong was filmed in London.,The location depicted or described in the content.,3.501574993,0.2040991327,98.13290834,6.671999454
172,82,rel2text_fewshot100/seed_1,Count Arthur Strong,content location,London,Count Arthur Strong was based in London.,,,,,,x,,,,Count Arthur Strong was filmed in London.,The location depicted or described in the content.,3.21411109,0.2789271064,97.48074412,6.626653671
172,82,rel2text/seed_1,Count Arthur Strong,content location,London,Count Arthur Strong was filmed in London.,,,,,,,,,,Count Arthur Strong was filmed in London.,The location depicted or described in the content.,5,0.167838519,99.36287999,6.971878529
172,82,rel2text_desc_concat/seed_1,Count Arthur Strong,content location,London,Count Arthur Strong was filmed in London.,,,,,,,,,,Count Arthur Strong was filmed in London.,The location depicted or described in the content.,5,0.167838356,99.36287999,6.971876144
172,82,webnlg/seed_1,Count Arthur Strong,content location,London,Count Arthur Strong is located in London.,,,,,,x,,,,Count Arthur Strong was filmed in London.,The location depicted or described in the content.,3.134717941,3.992860764,90.74466825,6.757544518
529,83,rel2text/seed_1,Research Domain Criteria,project start date,2010-01-28,The Research Domain Criteria was started on 2010-01-28.,,,,,x,,,,,The start date of the Research Domain Criteria is 2010-01-28.,The start date of the project.,5,0.1816800912,99.33156371,4.696671486
529,83,rel2text_fewshot100/seed_1,Research Domain Criteria,project start date,2010-01-28,The Research Domain Criteria was published on 2010-01-28.,,,,,,x,,,,The start date of the Research Domain Criteria is 2010-01-28.,The start date of the project.,3.34250927,41.35163724,7.432264835,4.691121578
529,83,rel2text_desc_concat/seed_1,Research Domain Criteria,project start date,2010-01-28,The Research Domain Criteria project started on 2010-01-28.,,,,,,,,,,The start date of the Research Domain Criteria is 2010-01-28.,The start date of the project.,4.737530231,0.1448886702,94.6426928,4.919136524
529,83,webnlg/seed_1,Research Domain Criteria,project start date,2010-01-28,"The start date of the Research Domain Criteria project was January 28th, 2010.",,,,,,,,,,The start date of the Research Domain Criteria is 2010-01-28.,The start date of the project.,4.731549263,0.1798499492,84.60472822,4.284601688
529,83,rel2text_mask_mask/seed_1,Research Domain Criteria,project start date,2010-01-28,The publication of the Research Domain Criteria was on 2010-01-28.,,,,,,x,,,,The start date of the Research Domain Criteria is 2010-01-28.,The start date of the project.,3.107273579,82.52919912,6.704264134,4.755128384
529,83,kelm,Research Domain Criteria,project start date,2010-01-28,The Research Domain Criteria project began in 2010-01-28.,,,,,,,,,,The start date of the Research Domain Criteria is 2010-01-28.,The start date of the project.,4.727720261,0.1377956592,95.17227411,5.198959351
817,84,rel2text_desc_concat/seed_1,Westin Seattle,chain,Westin Hotels & Resorts,Westin Seattle is a chain of Westin Hotels & Resorts.,,x,,,,x,,x,,Westin Seattle is connected to Westin Hotels & Resorts.,The (business) chain this instance is associated with.,4.101667881,0.7410833612,80.85780144,4.094275951
817,84,rel2text_mask_mask/seed_1,Westin Seattle,chain,Westin Hotels & Resorts,Westin Seattle is owned by Westin Hotels & Resorts.,,,,,,,,,,Westin Seattle is connected to Westin Hotels & Resorts.,The (business) chain this instance is associated with.,3.721258163,1.877827942,79.81008291,4.089176178
817,84,rel2text_fewshot100/seed_1,Westin Seattle,chain,Westin Hotels & Resorts,Westin Seattle is part of the Westin Hotels & Resorts chain.,,,,,,,,,,Westin Seattle is connected to Westin Hotels & Resorts.,The (business) chain this instance is associated with.,4.775010109,0.1116463216,98.09527993,3.947004795
817,84,rel2text/seed_1,Westin Seattle,chain,Westin Hotels & Resorts,Westin Seattle is part of the chain Westin Hotels & Resorts.,,,,,x,,,,,Westin Seattle is connected to Westin Hotels & Resorts.,The (business) chain this instance is associated with.,4.596491814,0.1202675398,97.60312438,4.102370262
817,84,webnlg/seed_1,Westin Seattle,chain,Westin Hotels & Resorts,Westin Hotels & Resorts is a chain of Westin Hotel & Resort.,,,,,,x,,,,Westin Seattle is connected to Westin Hotels & Resorts.,The (business) chain this instance is associated with.,3.222154617,2.73198206,80.04862666,3.638040543
817,84,kelm,Westin Seattle,chain,Westin Hotels & Resorts,Westin Hotels & Resorts is a chain of Westin Seattle.,,,,x,x,,,,,Westin Seattle is connected to Westin Hotels & Resorts.,The (business) chain this instance is associated with.,3.81377697,1.260723174,82.12097287,4.078764915
530,85,kelm,Chevert expedition,project start date,1875-05-18,The Chevert expedition began in 1875-05-18.,,,,,x,,,,,The Chevert expedition began on 1875-05-18.,The start date of the project.,5,0.3394434927,99.17945266,6.486574173
530,85,rel2text_desc_concat/seed_1,Chevert expedition,project start date,1875-05-18,The Chevert expedition started on 1875-05-18.,,,,,,,,,,The Chevert expedition began on 1875-05-18.,The start date of the project.,5,0.266040978,99.27814603,6.277410507
530,85,rel2text_mask_mask/seed_1,Chevert expedition,project start date,1875-05-18,The Chevert expedition began on 1875-05-18.,,,,,,,,,,The Chevert expedition began on 1875-05-18.,The start date of the project.,5,0.2864994807,99.2523253,6.307879448
530,85,rel2text_fewshot100/seed_1,Chevert expedition,project start date,1875-05-18,The Chevert expedition was started on 1875-05-18.,,,,,,,,,,The Chevert expedition began on 1875-05-18.,The start date of the project.,5,0.2610403579,99.29462075,5.972770691
530,85,rel2text/seed_1,Chevert expedition,project start date,1875-05-18,The Chevert expedition started on 1875-05-18.,,,,,,,,,,The Chevert expedition began on 1875-05-18.,The start date of the project.,5,0.2660404658,99.27814603,6.277407646
530,85,webnlg/seed_1,Chevert expedition,project start date,1875-05-18,The start date of the Chevert expedition was 1875-05-18.,,,,x,,,,,,The Chevert expedition began on 1875-05-18.,The start date of the project.,5,0.2146986313,99.28094149,5.524726868
